year,title,company_name,language,event_type,performance_start_date,performance_end_date,venue_block_number,venue_street_name,venue_floor_number,venue_unit_number,venue_building_name,synopsis,rating_decision,consumer_advice
2019,KOTOR,FARHANAH DIYANAH BINTE MOHID,ENGLISH,Dance,7/3/2019,10/3/2019,155,WATERLOO STREET,3,1,STAMFORD ARTS CENTRE,Indoor contemporary dance performance.,General,na
2019,LEAP 2019,FRONTIER DANCELAND LTD.,ENGLISH,Dance,8/3/2019,9/3/2019,90,GOODMAN ROAD,na,na,GOODMAN ARTS CENTRE,“Leap 2019” is an indoor contemporary dance recital that explores everyday experiences.,General,na
2019,"ALICE, BOB & EVE",RAW MOVES LTD.,ENGLISH,Dance,22/02/19,23/02/19,na,na,na,na,na,An indoor contemporary dance performance.,General,na
2019,CROWD,ARTS HOUSE LTD.,ENGLISH,Dance,1/6/2019,2/6/2019,9,EMPRESS PLACE,na,na,VICTORIA THEATRE,"“Crowd” is a dance performance choreographed and directed by Franco-Austrian artist Gisèle Vienne, which is presented as part of SIFA 2019. The performance, which is inspired by the techno rave scene in 1990s Berlin, is set in an open-field rave party where 15 carefree revellers are seen dancing the night away.",R18,Mature Content
2019,KÖRPER,ARTS HOUSE LTD.,OTHERS,Dance,31/05/19,1/6/2019,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,"“Körper”, which is German for “bodies”, is a dance by choreographer Sasha Waltz. Linking architecture and body, the dance explores how the body is constructed, while at the same time “analysing morality and the quest for immortality, as well as investigates reproduction in the age of genetic manipulation”. ""Körper"" is presented as part of SIFA 2019.",R18,Nudity
2019,WATATO DANCE PERFORMANCE TOGTHER WITH STYC,SINGAPORE TAMIL YOUTHS' CLUB,TAMIL,Dance,2/2/2019,2/2/2019,5,CAMPBELL LANE,1,1,INDIAN HERITAGE CENTRE,Outdoor dance performance.,General,na
2019,DANCE XPRESS CHALLENGE,CUSCADEN PROPERTIES PTE LTD,ENGLISH,Dance,2/3/2019,9/3/2019,163,TANGLIN ROAD,1,0,TANGLIN MALL,An indoor dance competition with some dance demonstrations.,General,na
2019,SPRING SURPRISE 2019,UNEARTHED PRODUCTIONS PRIVATE LTD.,ENGLISH,Dance,9/2/2019,10/2/2019,18,MARINA GARDENS DRIVE,na,na,GARDENS BY THE BAY,Outdoor Chinese contemporary dance performance during CNY event.,General,na
2019,*SCAPE CONFESSIONS X EV DANCE,"*SCAPE CO., LTD.",ENGLISH,Dance,30/03/19,30/03/19,2,ORCHARD LINK,1,1,SCAPE,"Dance event, themed around the evolution of street dance and music through the decades, whereby the audience will help to determine the flow of the showcase.",General,na
2019,FLASH MOB FOR SHAKE SHACK,AMC ASIA (SG) PTE. LTD.,ENGLISH,Dance,20/04/19,27/04/19,na,na,na,na,na,“Flash Mob for Shake Shack” is an outdoor flash mob performance.,General,na
2019,SIDES 2019,FRONTIER DANCELAND LTD.,ENGLISH,Dance,10/5/2019,11/5/2019,1,ZUBIR SAID DRIVE,na,na,na,"An indoor modern and contemporary dance recital featuring two dances ""Into Outside"" and ""Wet Ostrich"" by choreographers Edouard Hue and Shahar Binyamini respectively.",General,na
2019,A BLISSFUL JOURNEY,SINGAPORE RED CROSS SOCIETY,CHINESE,Dance,6/4/2019,6/4/2019,8,SENTOSA GATEWAY,na,na,RESORTS WORLD SENTOSA,Indoor contemporary Nonya-themed dance theatre performance for charity fund raising event.,General,na
2019,A BLISSFUL JOURNEY,SINGAPORE CHUNG HWA MEDICAL INSTITUTION,CHINESE,Dance,5/4/2019,5/4/2019,8,SENTOSA GATEWAY,na,na,RESORTS WORLD SENTOSA,Indoor contemporary Nonya-themed dance theatre performance for charity fund raising event.,General,na
2019,VR_I,ARTS HOUSE LTD.,ENGLISH,Dance,28/05/19,30/05/19,1,OLD PARLIAMENT LANE,na,na,THE ARTS HOUSE AT THE OLD PARLIAMENT,This is an installation in which participants put on VR headsets and motion-capture equipment to immerse themselves into a virtual world where they may view dance performances by virtual characters.,General,na
2019,TRDO ACT5: APP [A PERFECT PERSON],TRDO LTD.,ENGLISH,Dance,23/05/19,25/05/19,3615,JALAN BUKIT MERAH,na,na,GATEWAY THEATRE,"Contemporary dance performance by local dance group, TRDO, which is themed around widely-used social media applications.",General,na
2019,"THE BOOK, THE BOY AND THE BELIEVABLE TALES",DISTINCT CREATIVE ARTS PTE. LTD.,ENGLISH,Dance,27/04/19,27/04/19,100,VICTORIA STREET,na,na,NATIONAL LIBRARY BUILDING,An indoor street dance production by Urban Terrain Groovers exploring the story of a boy who believes in dreams.,General,na
2019,DREAMS,JOHN MEAD DANCE COMPANY LTD.,ENGLISH,Dance,1/3/2019,3/3/2019,155,WATERLOO STREET,na,na,STAMFORD ARTS CENTRE,"An indoor contemporary dance performance featuring a concert-length work by JMDC Artistic Director and choreographer, John Mead and a showcase dance piece by guest choreographer Peter Gn.",General,na
2019,FLASH MOB FOR SHAKE SHACK,AMC ASIA (SG) PTE. LTD.,ENGLISH,Dance,20/04/19,27/04/19,78,AIRPORT BOULEVARD,na,na,na,"A flash mob performance to promote the opening of a the restaurant, Shake Shack.",General,na
2019,ASIA FESTIVAL SINGAPORE,PULSE DANCE STUDIO,CHINESE,Dance,15/08/19,15/08/19,50,KENT RIDGE CRESCENT,na,na,na,"Dance and music competition, modelled after Singapore Youth Festival, with children and teenagers as participants.",General,na
2019,COMPLEXNYA,FOO YUN YING,ENGLISH,Dance,28/05/19,2/6/2019,na,na,na,na,na,“Complexnya” is an outdoor contemporary dance performance.,General,na
2019,WANNA DANCE 2019,WANNA DANCE PTE. LTD.,ENGLISH,Dance,19/05/19,19/05/19,1,STADIUM WALK,na,na,KALLANG THEATRE,"""Wanna Dance 2019"" is an annual dance event organized by Jitterbugs Singapore. The theme this year is ""Dancing Through Time"", and features a wide variety of genres including jazz, tap, classical ballet, contemporary and live singing performances.",General,na
2019,INALA - A ZULU BALLET,BASE ENTERTAINMENT MARINA BAY SUB PTE. LTD.,ENGLISH,Dance,19/06/19,22/06/19,10,BAYFRONT AVENUE,B2M,na,MARINA BAY SANDS,An indoor dance performance that fuses South African and contemporary dance and ballet with the voices of the Soweto Gospel Choir.,General,na
2019,GHOST CALL,RAW MOVES LTD.,ENGLISH,Dance,16/05/19,18/05/19,na,na,na,na,na,An indoor modern and contemporary dance performance that explores the notion of one-sided communication and its effects on a person.,General,na
2019,DF ACADEMY CONCERTS 2019,DF ACADEMY PTE. LTD.,ENGLISH,Dance,23/11/19,15/12/19,3615,JALAN BUKIT MERAH,na,na,GATEWAY THEATRE,“DF Academy Concerts 2019” is an indoor dance concert featuring students from DF Academy.,General,na
2019,FLASH MOB FOR SHAKE SHACK,AMC ASIA (SG) PTE. LTD.,ENGLISH,Dance,20/04/19,27/04/19,na,na,na,na,na,This is an outdoor flash mob performance to promote the opening of the restaurant Shake Shack in Singapore.,General,na
2019,CO.LAB.ASIANS,T.H.E DANCE COMPANY LTD.,ENGLISH,Dance,18/06/19,19/06/19,1,ESPLANADE DRIVE,4,na,ESPLANADE - THEATRES ON THE BAY,"A dance event featuring works by dancers from Japan, Italy and South Korea",General,na
2019,BINARY - INTERNATIONAL ARTISTS SHOWCASE,T.H.E DANCE COMPANY LTD.,JAPANES,Dance,21/06/19,22/06/19,1,ESPLANADE DRIVE,4,na,ESPLANADE - THEATRES ON THE BAY,"""Binary – International Artists Showcase"" is a double-bill consisting of two contemporary dance performances that explore different subject matters. 

""Stigma"", created in 1999, explores the theme of stigmatisation, while ""??"" (""Dan-su"") is a dialogue of everyday conversations in Japanese.",Advisory 16,Nudity
2019,DIVERCITY,T.H.E DANCE COMPANY LTD.,ENGLISH,Dance,3/7/2019,4/7/2019,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,Indoor triple bill featuring three contemporary dance performances by Singaporean dance artists.,General,na
2019,M1 OPEN STAGE,T.H.E DANCE COMPANY LTD.,ENGLISH,Dance,18/07/19,20/07/19,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,Contemporary dance event featuring local and international dancers.,General,na
2019,INTERNATIONAL DANCE DAY FESTIVAL,SHANTHA RATII INITIATIVES (SRI) LTD.,ENGLISH,Dance,26/04/19,27/04/19,100,VICTORIA STREET,3,1,NATIONAL LIBRARY BUILDING,"Indoor dance festival featuring Singaporean dancers in various dance forms such as Ballet, Chinese, Indian, Malay, Spanish and Western Contemporary dance.",General,na
2019,OFF STAGE,T.H.E DANCE COMPANY LTD.,ENGLISH,Dance,16/07/19,17/07/19,90,GOODMAN ROAD,1,54,GOODMAN ARTS CENTRE,"“Off Stage” is a dance showcase of new works-in-progress by local and regional dance artists. The event, which is in its third year, is being presented as part of this year’s M1 CONTACT Contemporary Dance Festival.",Advisory,Some Disturbing Content
2019,MR. SIGN,T.H.E DANCE COMPANY LTD.,ENGLISH,Dance,19/07/19,19/07/19,1,ESPLANADE DRIVE,4,na,ESPLANADE - THEATRES ON THE BAY,"""Mr. Sign"" is an indoor contemporary dance performance on thoughts, ideas and reflections on an individual's place in society.",General,na
2019,DANCE AT DUSK,T.H.E DANCE COMPANY LTD.,ENGLISH,Dance,12/7/2019,14/07/19,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,“Dance at Dusk” is an outdoor contemporary dance performance.,General,na
2019,REAL LOVE,T.H.E DANCE COMPANY LTD.,OTHERS,Dance,8/7/2019,9/7/2019,90,GOODMAN ROAD,1,54,GOODMAN ARTS CENTRE,"""Real Love"" is an indoor modern and contemporary dance performance by Polish dance company, Zawironwania Dance Theatre that explores the various seasons of life, from youth to the end of life.",Advisory 16,Some Nudity
2019,INCLUSIVE FLASHMOB 2019,DISABLED PEOPLE'S ASSOCIATION,ENGLISH,Dance,15/06/19,15/06/19,na,na,na,na,na,Flashmob dance performed by youths with and without disabilities to promote inclusivity.,General,na
2019,INCLUSIVE FLASHMOB 2019,DISABLED PEOPLE'S ASSOCIATION,ENGLISH,Dance,15/06/19,15/06/19,11,TANJONG KATONG ROAD,na,na,KINEX,“Inclusive Flashmob 2019” is an outdoor flashmob performance.,General,na
2019,INCLUSIVE FLASHMOB 2019,DISABLED PEOPLE'S ASSOCIATION,ENGLISH,Dance,14/06/19,14/06/19,8,MARINA VIEW,na,na,ASIA SQUARE TOWER 1,“Inclusive Flashmob 2019” is an outdoor flashmob performance.,General,na
2019,TIME,O SCHOOL LTD.,ENGLISH,Dance,8/6/2019,9/6/2019,9,EMPRESS PLACE,na,na,VICTORIA THEATRE,Indoor theatrical dance show that is inspired by local spaces and life stories experienced by different generations of Singaporeans.,General,na
2019,BLUNT KNIFE,ENG KAI ER,ENGLISH,Dance,6/6/2019,9/6/2019,155,WATERLOO STREET,3,1,STAMFORD ARTS CENTRE,"“Blunt Knife” is an indoor solo dance performance by the artist Eng Kai Er, after which she would engage the audiences to share more about her experiences learning how to ice-skate when she was young.",Advisory 16,Some Mature Content
2019,OPEN CONCEPT 2019,NICHOLAS CHUNG ZHEN YANG,ENGLISH,Dance,29/06/19,30/06/19,28,ALIWAL STREET,na,na,na,“Open Concept 2019” is an indoor dance competition.,General,na
2019,BALLET UNDER THE STARS 2019,SINGAPORE DANCE THEATRE LIMITED,ENGLISH,Dance,5/7/2019,14/07/19,51,CANNING RISE,na,na,FORT CANNING CULTURAL CENTRE,Outdoor ballet event.,General,na
2019,UNITED SONG & DANCE,SEOW KHIM CHUANG,ENGLISH,Dance,20/05/19,20/05/19,80,RAFFLES PLACE,1,na,UOB PLAZA,“United Song & Dance” is an outdoor flashmob event.,General,na
2019,________ & CHILL,CONVERGE STUDIOS LLP,ENGLISH,Dance,15/06/19,16/06/19,50,KENT RIDGE CRESCENT,na,na,na,“_______ & Chill” is an indoor dance recital featuring performances by students and instructors from Converge Studios.,General,na
2019,POPEYES (BISCUIT GIVEAWAY EVENT),LOUISIANA QSR PTE. LTD.,ENGLISH,Dance,29/05/19,29/05/19,na,na,na,na,na,Dance performance as part of Popeye's promotional event.,General,na
2019,DANCERS' LOCKER 2019,FRONTIER DANCELAND LTD.,ENGLISH,Dance,26/07/19,27/07/19,1,STRAITS BOULEVARD,na,na,SINGAPORE CHINESE CULTURAL CENTRE,"Outdoor contemporary dance performances choreographed by two dancers, Keigo Nozaki and Ma Yueru.",General,na
2019,MASTERPIECE INTERNATIONAL BALLET COMPETITION 2019,GET THE BEAT (ASIA) PTE. LTD.,ENGLISH,Dance,17/06/19,22/06/19,1,ZUBIR SAID DRIVE,na,na,na,“Masterpiece International Ballet Competition” is an indoor dance competition for young dancers ages between 7 to 16 years old.,General,na
2019,MARKSMAN VOL. 3,"HO KUAN MENG, NICHOLAS",ENGLISH,Dance,1/6/2019,1/6/2019,28,ALIWAL STREET,na,na,na,Indoor popping dance competition.,General,na
2019,GET THE BEAT SINGAPORE 2019,GET THE BEAT (ASIA) PTE. LTD.,ENGLISH,Dance,4/6/2019,13/06/19,25,DOVER CLOSE EAST,na,na,ANGLO-CHINESE JUNIOR COLLEGE,“Get the beat Singapore 2019” is an indoor dance competition for young dancers between the ages of 4 to 20.,General,na
2019,SUBTLE DOWNTEMPO NO,RAW MOVES LTD.,ENGLISH,Dance,25/07/19,27/07/19,na,na,na,na,na,Dance performance by Australian/Japanese dancer Murasaki Penguin and Raw Moves (Singapore).,General,na
2019,SUPER 24,O SCHOOL LTD.,ENGLISH,Dance,13/07/19,14/07/19,na,na,na,na,na,“Super 24” is an outdoor dance competition for youths.,General,na
2019,ORIGA-ME,RYAN TAN BOON KWANG,ENGLISH,Dance,7/9/2019,7/9/2019,100,VICTORIA STREET,na,na,NATIONAL LIBRARY BUILDING,“Origa-Me” is an indoor dance recital that tells the story of Aiden and his struggles along the way to prove his worth to his boss and colleagues.,General,na
2019,CHANCE,ARTS HOUSE LTD.,ENGLISH,Dance,13/07/19,13/07/19,na,na,na,na,na,Dance performance by ODT Young Company. Part of Aliwal Arts Night Crawl 2019.,General,na
2019,DSPACE CONCOURSE 2019: THIS FLEETING SENSE...,NG XIAN CUI,ENGLISH,Dance,21/09/19,22/09/19,90,GOODMAN ROAD,1,53,GOODMAN ARTS CENTRE,Indoor contemporary dance performance with an accompanying photo exhibition.,General,na
2019,SIM DANCE ART [ALL]TITUDE VII,SINGAPORE INSTITUTE OF MANAGEMENT PTE. LTD.,ENGLISH,Dance,21/09/19,21/09/19,461,CLEMENTI ROAD,1,1,na,An indoor modern and contemporary dance recital featuring 8 dances.,General,na
2019,THE MEM’S SERVANTS: A FOOD & DANCE AFFAIR,NAOMI TAN AI-TONG,ENGLISH,Dance,24/07/19,27/07/19,18,TEMENGGONG ROAD,na,na,na,"A food and dance showcase where a 5-dish Singaporean menu is interwoven with contemporary dance to relay the untold stories of house-servants, Cookie and Amah, serving their European masters.",General,na
2019,LANCÔME TRAVEL RETAIL ASIA PACIFIC: STOP & GLOW PINK LOUNGE,MERCURY LIVE PTE. LTD.,ENGLISH,Dance,2/8/2019,2/8/2019,na,AIRPORT BOULEVARD,na,na,CHANGI AIRPORT TERMINAL 2,Variety event featuring dance performances.,General,na
2019,ARTSCIENCE LATE,MARINA BAY SANDS PTE. LTD.,ENGLISH,Dance,15/08/19,15/08/19,10,BAYFRONT AVENUE,na,na,MARINA BAY SANDS,"This edition of ArtScience Late features a contemporary dance performance by P7:1SMA, titled ""Belon"", which is being presented as part of the programme for the exhibition, ""Floating Utopias"" at the ArtScience Museum.",General,na
2019,"BEING,AND ORGANS",RAW MOVES LTD.,ENGLISH,Dance,19/09/19,21/09/19,na,na,na,na,na,“Begin and Organs” is an indoor contemporary dance performance.,General,na
2019,PUFFING BODIES,MAYA DANCE THEATRE LTD.,ENGLISH,Dance,4/12/2019,7/12/2019,42,WATERLOO STREET,na,na,na,An indoor and outdoor dance performance exploring society's fascination with body perfection and its consequences.,General,na
2019,POPEYES BISCUIT GIVEAWAY AT RAFFLES PLACE,LOUISIANA QSR PTE. LTD.,ENGLISH,Dance,23/10/19,23/10/19,na,na,na,na,na,“Popeyes Biscuit Giveaway at Raffles Place” is an outdoor event with live dancing performance.,General,na
2019,BEATS ON POINTE,ZAKY HILL,ENGLISH,Dance,18/08/19,18/08/19,9,EMPRESS PLACE,na,na,VICTORIA THEATRE,"""Beats On Pointe"" is a dance theatre production by Australian-based dance company, Masters Of Choreography, which features dance battles between street dance and ballet. Includes freestyle beatboxing and a cappella singing.",General,na
2019,CURIOUS FISH,THE ARTS FISSION COMPANY LTD,ENGLISH,Dance,4/11/2019,8/11/2019,100,VICTORIA STREET,5,na,NATIONAL LIBRARY BUILDING,“Curious Fish” is an indoor contemporary dance concert featuring adult and children dancers from The Arts Fission Company.,General,na
2019,LITHE 2019 BY T.H.E SECOND COMPANY,T.H.E DANCE COMPANY LTD.,ENGLISH,Dance,21/11/19,23/11/19,1,ZUBIR SAID DRIVE,na,na,na,"Indoor contemporary dance performance featuring the works by Anthea Seah, Goh Shou-Yi and Marcus Foo.",General,na
2019,KAI DUCK OPENING EVENT,KAI DUCK PRIVATE LIMITED,ENGLISH,Dance,14/09/19,15/09/19,391,ORCHARD ROAD,na,na,NGEE ANN CITY,“Kai Duck Opening Event” is an outdoor event featuring live dancing performances.,General,na
2019,A TRULY UNIVERSAL CELEBRATION,ATTITUDE PERFORMING ARTS STUDIO PTE LTD,ENGLISH,Dance,14/09/19,14/09/19,100,VICTORIA STREET,5,1,NATIONAL LIBRARY BUILDING,Dance concert featuring dance performances by artists of various ages.,General,na
2019,PLASTICITY (AS PART OF GOT TO MOVE 2019 - A NATIONWIDE MOVEMENT TO CELEBRATE DANCE IN SINGAPORE),"CHAN JIA LING, MICHELLINA",ENGLISH,Dance,12/10/2019,20/10/19,na,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,An outdoor dance performance by Valerie Lim accompanied by saxophonist Michellina Chan.,General,na
2019,"ATARA - FOR YOU, WHO HAS NOT YET FOUND THE ONE",THE NECESSARY STAGE LTD,ENGLISH,Dance,14/01/20,15/01/20,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,Indoor dance performance exploring the topic of gender roles relating to femininity in secular/orthodox Jewish families.,General,na
2019,ITALIAN CONTEMPORARY DANCE NIGHT,ODYSSEY DANCE THEATRE LTD,ENGLISH,Dance,21/10/19,21/10/19,2,SIMS CLOSE,7,6,GEMINI @ SIMS,"An indoor modern and contemporary dance performance by Italian choreographer, Roberta Ferrara, ""Think, believe, drea,m and..."". The work revolves around the notion of the beauty of an encounter.",General,na
2019,ASIA-EUROPE CONTEMPORARY DANCE NIGHT,ODYSSEY DANCE THEATRE LTD,ENGLISH,Dance,22/10/19,22/10/19,2,SIMS CLOSE,7,6,GEMINI @ SIMS,"An indoor modern and contemporary dance performance featuring three dances: ""Simple Love"", ""Yen Lam"" and ""Into the Silence"".",General,na
2019,ISRAELI CONTEMPORARY DANCE NIGHT,ODYSSEY DANCE THEATRE LTD,ENGLISH,Dance,23/10/19,23/10/19,2,SIMS CLOSE,7,6,GEMINI @ SIMS,"An indoor modern and contemporary dance recital featuring performances by Israeli dancers, Lena Rykner and Amir May Tal.",General,na
2019,BRAZILIAN CONTEMPORARY DANCE NIGHT,ODYSSEY DANCE THEATRE LTD,ENGLISH,Dance,24/10/19,24/10/19,2,SIMS CLOSE,7,6,GEMINI @ SIMS,"An indoor modern and contemporary dance performance by João Paulo Gross & Daniel Calvet titled ""O Crivo"". The dance revolves around two individuals who reveal themselves as they go through their stories, in a dramaturgy of mysteries, coexistence and commotion.",General,na
2019,GLOBAL SOLO CONTEMPORARY DANCE NIGHT,ODYSSEY DANCE THEATRE LTD,ENGLISH,Dance,25/10/19,25/10/19,2,SIMS CLOSE,7,6,GEMINI @ SIMS,An indoor modern and contemporary dance recital featuring five dances.,General,na
2019,ODT GALA PERFORMANCE,ODYSSEY DANCE THEATRE LTD,ENGLISH,Dance,6/11/2019,6/11/2019,9,EMPRESS PLACE,na,na,VICTORIA THEATRE,"An indoor modern and contemporary dance performance choreographed by Odyssey Dance Theatre's Artistic Director, Dr Danny Tan titled ""Start or Stop"" which explores the innate motivations of humans in driving their own forces of lives.",General,na
2019,CULTURAL DIPLOMACY GALA,ODYSSEY DANCE THEATRE LTD,ENGLISH,Dance,7/11/2019,7/11/2019,9,EMPRESS PLACE,na,na,VICTORIA THEATRE,"An indoor modern and contemporary dance performance featuring ""Start or Stop"" by Dr Danny Tan which explores the innate motivations and forces that drive people’s lives .",General,na
2019,*SCAPE DANCE CONFESSIONS,"*SCAPE CO., LTD.",ENGLISH,Dance,26/10/19,26/10/19,2,ORCHARD LINK,4,1,SCAPE,Dance showcase featuring 8 individual and group acts of varying styles.,General,na
2019,RHYTHM INTERNATIONAL DANCE FESTIVAL,ANINDITA GHOSH,ENGLISH,Dance,11/9/2019,11/9/2019,90,GOODMAN ROAD,1,na,GOODMAN ARTS CENTRE,"Indoor dance performance featuring 10 different dance forms across the world such as Korean Pop, Arabian Bellydance, Brazilian Samba, Mexican El Huateque, Spanish Flamenco, Indian Classical Fusion, Thai Contemporary, Sri Lankan Kandyan, Chinese Classical and American Jazz.",General,na
2019,TEENAGE DANCE CHALLENGE 2019,MEDIA GROUP PTE. LTD.,ENGLISH,Dance,12/10/2019,12/10/2019,1,VISTA EXCHANGE GREEN,1,0,THE STAR,“Teenage Dance Challenge 2019” is an outdoor dance competition for youths between the ages of 13 to 25.,General,na
2019,MILIEU 2019,FRONTIER DANCELAND LTD.,ENGLISH,Dance,15/11/19,16/11/19,1,ZUBIR SAID DRIVE,na,na,na,"An indoor double-bill modern and contemporary dance recital featuring the ""Ink"" by Marioenrico D'Angelo (Italy) and ""Exploring Us"" by Sita Ostheimer (Germany).",General,na
2019,JOURNEY TO A DREAM,EMERGENCY STAIRS LTD.,OTHERS,Dance,8/11/2019,10/11/2019,42,WATERLOO STREET,na,na,na,"""Journey to a Dream"" is an artistic collaboration between theatre directors Liu Xiaoyi and Danny Yung.",General,na
2019,TRADITIONAL SHOWCASE,EMERGENCY STAIRS LTD.,OTHERS,Dance,9/11/2019,10/11/2019,42,WATERLOO STREET,2,na,na,"""Traditional Showcase"" showcases dances by both traditional and contemporary artists.",General,na
2019,ALL-BABES-CINELEISURE-DANCE 2019,REVELRY COMMUNICATIONS PTE. LTD.,ENGLISH,Dance,21/09/19,12/10/2019,8,GRANGE ROAD,B1,na,CATHAY CINELEISURE  ORCHARD,Local dance competition.,General,na
2019,SINGAPORE INTERNATIONAL FESTIVAL OF ARTS 2020 - REVISOR,ARTS HOUSE LTD.,ENGLISH,Dance,16/05/20,17/05/20,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,"""Revisor"" is an international dance performance based on a Russian play about mistaken identity which is being staged as part of SIFA 2020.",General,na
